item_id,question,prediction,ground_truth,metrics
4hop2__161602_426860_88460_126088,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,"{'answer': 'Thein Sein', 'supporting_facts': ['Myanmar (also known as Burma) is the northwestern-most country of mainland Southeast Asia, bordering China, India, Bangladesh, Thailand and Laos.', 'the visit by United States Secretary of State Hillary Clinton in December 2011 for the encouragement of further progress, which was the first visit by a Secretary of State in more than fifty years, during which Clinton met with the Burmese president and former military commander Thein Sein, as well as opposition leader Aung San Suu Kyi;']}",Thein Sein,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__669160_139339,What was the director of Addicted to Love nominated for?,"{'answer': 'an Academy Award for Best Live Action Short Film', 'supporting_facts': ['In 1995, Griffin Dunne was nominated for an Academy Award for Best Live Action Short Film for ""Duke of Groove"", which he directed and co-wrote.', 'Addicted to Love is a 1997 American romantic comedy film directed by Griffin Dunne, starring Meg Ryan, Matthew Broderick, Tchéky Karyo, and Kelly Preston.']}",Academy Award for Best Live Action Short Film,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__734582_74481,Who was played by the director of The Good Shepherd in The Godfather Part II?,"{'answer': 'Vito Corleone', 'supporting_facts': ['The Good Shepherd is a 2006 spy film produced and directed by Robert De Niro and starring Matt Damon, Angelina Jolie and De Niro, with an extensive supporting cast.', 'The Godfather Part II is a 1974 American crime film produced and directed by Francis Ford Coppola from a screenplay co-written with Mario Puzo, starring Al Pacino and Robert De Niro.', ""He is portrayed by Marlon Brando in 'The Godfather' and then, as a young man, by Robert De Niro in 'The Godfather Part II'.""]}",Vito Corleone,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__156085_436709,Who is the creator of Mickey Mouse's spouse?,"{'answer': 'Walt Disney and Ub Iwerks', 'supporting_facts': ['Mickey Mouse is a funny animal cartoon character and the mascot of The Walt Disney Company. He was created by Walt Disney and Ub Iwerks at the Walt Disney Studios in 1928.', 'Mickey generally appears alongside his girlfriend Minnie Mouse, his pet dog Pluto, his friends Donald Duck and Goofy, and his nemesis Pete, among others (see Mickey Mouse universe).']}",Walt Disney,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__137061_45752,Why does the place where Step Up Revolution takes place have a duck for a mascot?,"{'answer': 'The context does not provide a reason why the place where Step Up Revolution takes place has a duck for a mascot.', 'supporting_facts': []}",when the school's yearbook chose its name to be ``The Ibis,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__67660_67223,Who married the narrator of How I Met Your Mother?,"{'answer': 'Tracy McConnell', 'supporting_facts': ['The show, narrated by Future Ted, tells the story of how Ted Mosby met The Mother.', ""Ted and The Mother meet at the Farhampton train station following Barney Stinson and Robin Scherbatsky's wedding; this scene is shown in ``Last Forever '', the series finale."", ""Tracy McConnell, better known as ``The Mother '', is the title character from the CBS television sitcom How I Met Your Mother.""]}",Tracy Mosby,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__252521_80650,Who played the character in the Santa Clause 3 that has a series named after it that includes Frost at Christmas?,"{'answer': 'David Jason', 'supporting_facts': ['Frost at Christmas (1984) is the first of the series of novels written by R. D. Wingfield, the creator of the character Detective Inspector Jack Frost, who is more famously known in the television series ""A Touch of Frost"", where the character is played by Sir David Jason.', 'The Santa Clause 3: The Escape Clause stars Tim Allen returning as Scott Calvin / Santa Claus and Martin Short as Jack Frost.']}",Martin Short,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__58691_192417,The league playing in the Thursday night football game is a type of what?,"{'answer': 'American football', 'supporting_facts': ['Thursday Night Football (or simply TNF) is the branding used for broadcasts of National Football League (NFL) games that broadcast primarily on Thursday nights.', ""The 2017 regular season's 256 games will be played over a 17 - week schedule which began on September 7.""]}",sports league,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop2__304722_203717_63959,When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,"{'answer': 'Unknown', 'supporting_facts': ['The Trophy was stolen from a display in the shop window of W. Shillcock (a football fitter) in Newton Row, Birmingham, after the Final and never recovered despite a £10 reward.', ""Alan O'Neill (born 27 August 1973) is an Irish former professional footballer who played in the Football League for Birmingham City.""]}",1 December 2010,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__450600_158262,When did the author of The Rise and Fall of the Confederate Government end his fight in the Mexican-American War?,"{'answer': '1848', 'supporting_facts': ['Jefferson Davis served six years as a lieutenant in the United States Army.', 'He fought in the Mexican–American War (1846–1848), as the colonel of a volunteer regiment.']}",1848,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__194532_57594,What gun does the director of Pollock use in Westworld?,"{'answer': 'There is no information about the director of Pollock using a gun in Westworld.', 'supporting_facts': [""Marcia Gay Harden won the Academy Award for Best Supporting Actress for portraying Lee Krasner, Pollock's wife."", 'Ed Harris received an Academy Award nomination for Best Actor for his portrayal of Pollock.', 'Nolan and Joy serve as executive producers, along with J.J. Abrams, Jerry Weintraub, and Bryan Burk.']}",LeMat revolver,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop1__9002_698949_157828_239539,The language of a film titled and about the city where Tito was interred is the co-official language of a county. In what city is the national Radio and Television broadcaster for that country?,"{'answer': 'Belgrade', 'supporting_facts': ['Tito was interred in a mausoleum in Belgrade, which forms part of a memorial complex in the grounds of the Museum of Yugoslav History (formerly called ""Museum 25 May"" and ""Museum of the Revolution"").', 'Belgrade (also known as Belgrade with Boris Malagurski) is a 2013 Serbian documentary film directed by Boris Malagurski about Belgrade, the capital of Serbia.', 'The documentary film had its world premiere on 19 October 2013 at Sava Centar in Belgrade and was aired on Radio Television Serbia on 20 October 2014.', 'Serbian (српски / srpski, pronounced [sr̩̂pskiː]) is the standardized variety of the Serbo-Croatian language mainly used by Serbs. It is the official language of Serbia, co-official in the territory of Kosovo, and one of the three official languages of Bosnia and Herzegovina.']}",Pristina,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__374018_160713_77246,What is the meaning of the word that is also the majority religion in India when the country where Dubbi is located was created in the Arabic dictionary?,"{'answer': 'a large body of water', 'supporting_facts': [""The word Hindu is derived from the Indo - Aryan and Sanskrit word Sindhu, which means ``a large body of water '', covering`` river, ocean''."", 'Dubbi is a village located in Khairpur District, Sindh, Pakistan.']}",the country of India,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__268084_78303,"What was the name of the star of Forced Vengeance in Walter, Texas Ranger?","{'answer': 'Chuck Norris', 'supporting_facts': [""Forced Vengeance When the owner and proprietor of the Lucky Dragon casino in Hong Kong refuses to let mobsters take over his business he and his family are hit. Dragon's chief of security, Josh Randall (Chuck Norris) goes looking for the head of the syndicate to exact revenge for the murder of his employer, friend and mentor."", 'Title: Walker, Texas Ranger Name Portrayed by Occupation Seasons Pilot 5 6 7 8 Cordell Walker Chuck Norris Texas Ranger Main']}",Cordell Walker,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop3__661103_698586_1926_54362,Who burned down the city where Dunn Dunn's artist died in the war after which black people declined living in NYC?,"{'answer': 'Union Gen. William Sherman', 'supporting_facts': ['In 1864, as feared by Jeremy F. Gilmer, Atlanta did indeed become the target of a major Union invasion.', 'On September 1, 1864, Confederate Gen. John Bell Hood evacuated Atlanta, after a five - week siege mounted by Union Gen. William Sherman, and ordered all public buildings and possible Confederate assets destroyed.', 'for the first time since the Civil War, the number of blacks declined over a decade.']}",Confederate Gen. John Bell Hood,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop3__373573_132409_146285_35031,Where does the city where Alexander Golitzen died rank in the top five largest urban areas of the state where Still Swingin's performers were formed?,"{'answer': 'Third', 'supporting_facts': ['The city had a population of 1,307,402 according to the 2010 census, distributed over a land area of 372.1 square miles (963.7 km2).', 'The urban area of San Diego extends beyond the administrative city limits and had a total population of 2,956,746, making it the third-largest urban area in the state, after that of the Los Angeles metropolitan area and San Francisco metropolitan area.', 'Papa Roach is an American rock band from Vacaville, California.', 'Prince Alexander Golitzen (Golitsyn), (Moscow, February 28, 1908San Diego, July 26, 2005) was a Russian-born American production designer who oversaw art direction on more than 300 movies.']}",third-largest,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__104996_160713_77246,What is the meaning of the word that is also a majority religion in the area that became India when the country that release Ankahi was created in Arabic dictionary?,"{'answer': 'a large body of water', 'supporting_facts': [""The word Hindu is derived from the Indo - Aryan and Sanskrit word Sindhu, which means ``a large body of water '', covering`` river, ocean''."", ""Islam (Arabic: الإسلام) is the second-largest religion in India, with 14.2% of the country's population or approx. 200 million people identifying as adherents of Islam (2018 estimate).""]}",the country of India,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__10017_18974,Who led the military expedition in the province that borders Zhejiang to the south?,"{'answer': 'Chen Zheng and his son Chen Yuanguang, and also the two brothers Wang Chao and Wang Shenzhi', 'supporting_facts': ['Zhejiang is bordered by Jiangsu province and Shanghai municipality to the north, Anhui province to the northwest, Jiangxi province to the west, and Fujian province to the south; to the east is the East China Sea, beyond which lie the Ryukyu Islands of Japan.', 'In 677 (during the reign of Emperor Gaozong), Chen Zheng (陳政), together with his son Chen Yuanguang (陳元光), led a military expedition to pacify the rebellion in Fujian.', 'In 885, (during the reign of Emperor Xizong of Tang), the two brothers Wang Chao (王潮) and Wang Shenzhi (王審知), led a military expedition force to pacify the Huang Chao rebellion.']}",Chen Zheng,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__120881_2053_52946,"When is Celebrity Big Brother coming to the network which, along with ABC and the network which released Stand Against Fear, is the other major broadcaster based in NY?","{'answer': 'February 7, 2018', 'supporting_facts': [""CBS decided to schedule the spin - off during the February 2018 sweeps period to counterprogram NBC's coverage of the 2018 Winter Olympics."", 'CBS announced that the series is set to premiere on February 7, 2018 and conclude on February 25, 2018.', 'The three major American broadcast networks are all headquartered in New York: ABC, CBS, and NBC.', 'Stand Against Fear ... aired on NBC on December 16, 1996.']}","February 7, 2018","{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__735014_83837,"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?","{'answer': 'Karen Fairchild', 'supporting_facts': ['""Home Alone Tonight ""is a song recorded by American country music artist Luke Bryan as a duet with Karen Fairchild of American country music group Little Big Town for his fifth studio album, Kill the Lights (2015).', '""I Don\'t Want This Night to End"" is a song co-written and recorded by American country music artist Luke Bryan.']}",Karen Fairchild,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__596188_297986,What administrative territorial entity contains the place where Mycenae House is located?,"{'answer': 'Royal Borough of Greenwich', 'supporting_facts': ['Maze Hill is an area in Greenwich and Blackheath, in south-east London, lying to the east of Greenwich Park, and west of the Westcombe Park area of Blackheath.', 'It is part of the Royal Borough of Greenwich, and takes its name from the main thoroughfare, Maze Hill.', 'Mycenae House is a community centre housed in a former convent building adjacent to the Georgian villa, Woodlands House, in Mycenae Road, in the Westcombe Park area of Greenwich, London.']}",Royal Borough of Greenwich,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop3__700962_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where Ban Pakpo is found?,"{'answer': 'The Portuguese were expelled by the dynasty in 1613.', 'supporting_facts': ['The dynasty regrouped and defeated the Portuguese in 1613 and Siam in 1614.', 'Ban Pakpo, also Pak Pok or Pakpo, is a village in Vientiane Province, Laos.', 'The Somali Muslim Ajuran Empire, allied with the Ottomans, defied the Portuguese economic monopoly in the Indian Ocean by employing a new coinage which followed the Ottoman pattern, thus proclaiming an attitude of economic independence in regard to the Portuguese.', 'Thailand (/ ˈtaɪlænd / TY - land), officially the Kingdom of Thailand and formerly known as Siam (until 1939 and again from 1946 to 1948), is a country at the centre of the Indochinese peninsula in Southeast Asia. It is bordered to the north by Myanmar and Laos, to the east by Laos and Cambodia, to the south by the Gulf of Thailand and Malaysia, and to the west by the Andaman Sea and the southern extremity of Myanmar.']}",The dynasty regrouped and defeated the Portuguese,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__145427_106426_157788,What is one railway line in the country the produced The Longest Night in the city where You Wenhui was born?,"{'answer': 'Beijing--Shanghai High-Speed Railway', 'supporting_facts': [""The Longest Night in Shanghai is a 2007 film produced by Japan's Movie Eye Entertainment and directed by Chinese director Zhang Yibai."", 'You Wenhui (; born October 20, 1979 in Shanghai) is a female Chinese beach volleyball player who competed in the 2004 Summer Olympics.', ""The Beijing -- Shanghai High - Speed Railway (or Jinghu High - Speed Railway from its Chinese name) is a 1,318 - kilometre (819 mi) long high - speed railway that connects two major economic zones in the People's Republic of China, the Bohai Economic Rim and the Yangtze River Delta.""]}",Yamanote Line loop,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__857493_17335,When did the spouse of Parysatis II die?,"{'answer': '323 BC', 'supporting_facts': [""Parysatis, the youngest daughter of Artaxerxes III of Persia, married Alexander the Great in 324 BC at the Susa weddings. She may have been murdered by Alexander's first wife, Roxana, in 323 BC.""]}",323 BC,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__123104_77615,When did the military instruction start in the university that Paulo Manalo attended?,"{'answer': '1912', 'supporting_facts': ['Paolo Manalo is a Filipino poet who teaches at the College of Arts and Letters, University of the Philippines.', 'ROTC in the Philippines began in 1912 when the Philippine Constabulary commenced with military instruction at the University of the Philippines.']}",1912,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop2__9988_685934_70784_61381,"When was the country established that lies north of the region that prevailed with the disgrace of the ""Near East"" and the body of water containing The World islands?","{'answer': '1932', 'supporting_facts': ['Subsequently with the disgrace of ""Near East"" in diplomatic and military circles, ""Middle East"" prevailed.', 'The Kingdom of Saudi Arabia was founded in 1932 by Ibn Saud.', 'The World or The World Islands, (Arabic: جزر العالم; ""Juzur al-Ālam"") is an artificial archipelago of various small islands constructed in the rough shape of a world map, located in the waters of the Persian Gulf, off the coast of Dubai, United Arab Emirates.']}",1932,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__788087_150107,Who published the Communication of the association that Deborah Estrin is a member of?,"{'answer': 'ACM', 'supporting_facts': ['Communications of the ACM is the monthly journal of the Association for Computing Machinery (ACM).', 'She is a fellow of the ACM and the IEEE.']}",Association for Computing Machinery,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop1__73810_32392_823060_610794,In what county is located the city that shares a border with the capital of the state that won the 2017 NCAA Basketball Tournament?,"{'answer': 'Richland County', 'supporting_facts': ['Forest Acres is a city in Richland County, South Carolina, United States.', 'South Carolina defeated Mississippi State to win the championship.', 'It is part of the Columbia, South Carolina, Metropolitan Statistical Area.']}",Richland County,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop1__749065_698949_157828_239539,"Where are the headquarters of the Radio Television, of the country whose co-official language was used in the film named after the city where Slavko Šurdonja?","{'answer': 'Belgrade, Serbia', 'supporting_facts': ['Slavko Šurdonja (1 October 1912 in Sušak – 8 January 1943 in Belgrade) was a Croatian, Yugoslav international, football player.', 'Belgrade (also known as Belgrade with Boris Malagurski) is a 2013 Serbian documentary film directed by Boris Malagurski about Belgrade, the capital of Serbia.', 'The documentary film had its world premiere on 19 October 2013 at Sava Centar in Belgrade and was aired on Radio Television Serbia on 20 October 2014.']}",Pristina,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__222380_443779_52195,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Buru is located?,"{'answer': 'Francisco Guterres', 'supporting_facts': ['The Indonesia–Timor Leste Commission on Truth and Friendship was a truth commission established jointly by the governments of Indonesia and East Timor in August 2005.', 'Buru Regency is a regency of Maluku, Indonesia.', 'Francisco Guterres Prime Minister Mari Alkatiri Legislature National Parliament Formation Portuguese Timor 16th century Independence declared 28 November 1975 Annexation by Indonesia 17 July 1976 Administered by UNTAET 25 October 1999 Independence restored 20 May 2002 ... President Francisco Guterres']}",Francisco Guterres,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__530579_13529,When was the father of Diego Sinagra signed by Barcelona?,"{'answer': 'June 1982', 'supporting_facts': ['In June 1982, Diego Maradona was signed for a world record fee of £5 million from Boca Juniors.', 'Diego Armando Maradona Sinagra (born 20 September 1986) is an Italian footballer and beach soccer player, who plays for A.S.D San Giorgio in Italy. He is the son of Argentine national footballer Diego Maradona.']}",June 1982,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop2__161602_426860_88460_20988,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,"{'answer': 'Indo-Pakistani wars and conflicts', 'supporting_facts': ['The Kashmir issue has been the main cause, whether direct or indirect, of all major conflicts between the two countries with the exception of the Indo - Pakistani War of 1971 where conflict originated due to turmoil in erstwhile East Pakistan (now Bangladesh).', 'That Dam (Lao ທາດດຳ, meaning Black Stupa) is a large stupa located in Vientiane, Laos.', 'The 2018 FIFA World Cup Чемпионат мира по футболу 2018 (Chempionat mira po futbolu 2018) Tournament details Host country Russia Dates 14 June -- 15 July Teams 32 (from 5 confederations) Venue (s) 12 (in 11 host cities) ← 2014 2022 →']}",one of the world's longest-running ongoing civil wars.,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__622497_160088_49779,Who is the host of Who Wants to be a Millionaire in the country that the producer of The Wild Women of Chastity Gulch is from?,"{'answer': 'Chris Harrison', 'supporting_facts': ['The Wild Women of Chastity Gulch is a 1982 American made-for-television western romantic comedy film directed by Philip Leacock and starring Priscilla Barnes, Lee Horsley, Joan Collins, Donny Osmond, Morgan Brittany and Lisa Whelchel. Executive produced by Aaron Spelling, it premiered on ABC on October 31, 1982 and was later syndicated to cable television for rebroadcast.', 'Christopher Bryan Harrison (born July 26, 1971) is an American television and game show host, best known for his role as host of the ABC reality television dating show, The Bachelor since 2002, and its spin - offs The Bachelorette since 2003, Bachelor Pad from 2010 to 2012, Bachelor in Paradise since 2014, the first season of Bachelor in Paradise: After Paradise in 2015, Bachelor Live in 2016, and The Bachelor Winter Games in 2018. He has also served as the host of the syndicated version of Who Wants to Be a Millionaire? since 2015.']}",Chris Harrison,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__14_59409,Who was Beyonce's husband talking about in the the song Cry?,"{'answer': ""Jay-Z's song Cry was inspired by three different relationships he had in the past"", 'supporting_facts': ['In an interview with Bill Maher, Jay - Z stated that this song was actually inspired by three different relationships he had in the past, and he wrote about his different experiences all together in different verses.']}",three different relationships he had in the past,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop1__51465_53706_795904_580996,What shares a border with the city where the person who went to the state where most billionaires in America live during the gold rush works?,"{'answer': 'Oak Lawn', 'supporting_facts': ['Martha Stewart Living Omnimedia went public on the New York Stock Exchange under the ticker symbol MSO.', 'Oak Lawn is a suburb of Chicago, located southwest of the city. It shares borders with the city in two areas, but is surrounded mostly by other suburbs.', 'Rank State / Region Number of billionaires California 124 New York 93 Florida 44', 'The California Gold Rush began in 1848 following the Custer was not in California, but the California gold rush did happen']}",Rio Linda,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__5658_25002,How long did the pact last between Kravchuk and the person who signed the decree suspending the Communist Party of the Russian SFSR?,"{'answer': '10 years', 'supporting_facts': ['On November 19, the chairmen of the Ukrainian and Russian parliaments, respectively, Kravchuk and Yeltsin, signed a 10-year bilateral pact.', 'On August 23, after the failure of GKChP, in the presence of Gorbachev, Yeltsin signed a decree suspending all activity by the Communist Party of the Russian SFSR in the territory of Russia.']}",10-year,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__66167_88526,Who was picked before the player who has the most points in an NBA season in the NBA draft?,"{'answer': 'No one', 'supporting_facts': ['Wilt Chamberlain holds the all - time records for total points scored (4,029) and points per game (50.4) in a season; both records were achieved in the 1961 -- 62 season.', 'He also holds the rookie records for points per game when he averaged 37.6 points in the 1959 -- 60 season.']}",Greg Oden,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__485221_544917,What body of water includes the terrain feature where Coffee Swamp is located?,"{'answer': 'Lake Michigan', 'supporting_facts': ['Washington Island is an uninhabited island in Lake Superior.', 'Coffee Swamp is a two acre freshwater swamp located on the northern edge of Washington Island, in Door County Wisconsin and is a designated state natural area since 1994.']}",Lake Superior,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__622497_160088_73916,What is the average yearly income for someone with the same nationality as the producer of The Wild Women of Chastity Gulch?,"{'answer': '$72,641', 'supporting_facts': ['Another common measurement of personal income is the mean household income. Unlike the median household income, which divides all households in two halves, the mean income is the average income earned by American households.', 'The mean household income in the United States, according to the US Census Bureau 2014 Annual Social and Economic Supplement, was $72,641.', 'Executive produced by Aaron Spelling, it premiered on ABC on October 31, 1982 and was later syndicated to cable television for rebroadcast.']}","$72,641","{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__35566_17873,What happened to Buckingham after the departure of the queen who Martha Ann Ricks presented the famed Liberian coffee tree to?,"{'answer': ""The palace was seldom used, even neglected, and a note was found pinned to the fence saying it was to be let or sold due to the late occupant's declining business."", 'supporting_facts': ['Widowed in 1861, the grief-stricken Queen withdrew from public life and left Buckingham Palace to live at Windsor Castle, Balmoral Castle and Osborne House.', 'For many years the palace was seldom used, even neglected.', ""In 1864, a note was found pinned to the fence of Buckingham Palace, saying: 'These commanding premises to be let or sold, in consequence of the late occupant's declining business.'""]}","palace was seldom used, even neglected","{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop2__326964_263934_7713,How long had the place of birth of Tang Jinhua been the capital city of the Yaxing Coach headquarters location?,"{'answer': 'About 400 years', 'supporting_facts': ['Tang Jinhua (; born 8 January 1992 in Nanjing) is a Chinese female badminton doubles player who competes at the highest level for some years now.', 'Nanjing was later the capital city of Danyang Prefecture, and had been the capital city of Yangzhou for about 400 years from late Han to early Tang.', 'Yaxing Coach (Yangzhou Yaxing Motor Coach Co., Ltd) is a bus manufacturer based in Yangzhou, Jiangsu, China.']}",about 400 years,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__145427_106426_77199,When did the USA declare war on the country that produced The Longest Night in the city where You Wenhui was born?,"{'answer': 'December 8, 1941', 'supporting_facts': [""The Longest Night in Shanghai is a 2007 film produced by Japan's Movie Eye Entertainment and directed by Chinese director Zhang Yibai."", 'You Wenhui (; born October 20, 1979 in Shanghai) is a female Chinese beach volleyball player who competed in the 2004 Summer Olympics.', ""On December 8, 1941, the United States Congress declared war (Public Law 77 - 328, 55 STAT 795) on the Empire of Japan in response to that country's surprise attack on Pearl Harbor the prior day.""]}","December 8, 1941","{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop2__71753_729371_70784_61381,When was the region immediately north of the region home to Israel and the location of Operation Earnest Will established?,"{'answer': 'Not specified in the provided context', 'supporting_facts': ['According to Bradley Peniston, the attack by the U.S. helped pressure Iran to agree to a ceasefire with Iraq later that summer, ending the eight-year conflict between the Persian Gulf neighbors.']}",1932,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__13539_13493,"In 2009, what series of wins did the team who won the first match in the 1943 Copa del Generalissimo achieve?","{'answer': 'The sextuple', 'supporting_facts': ['In 2009, Barcelona became the first Spanish club to win the continental treble consisting of La Liga, Copa del Rey, and the UEFA Champions League, and also became the first football club to win six out of six competitions in a single year, completing the sextuple in also winning the Spanish Super Cup, UEFA Super Cup and FIFA Club World Cup.', ""According to football writer Sid Lowe, 'There have been relatively few mentions of the game [since] and it is not a result that has been particularly celebrated in Madrid. Indeed, the 11–1 occupies a far more prominent place in Barcelona's history.'"", 'In 1943, Barcelona faced rivals Real Madrid in the semi-finals of Copa del Generalísimo (now the Copa del Rey). The first match at Les Corts was won by Barcelona 3–0. Real Madrid comfortably won the second leg, beating Barcelona 11–1.']}",continental treble,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__796649_720914_27537,Why did Roncalli leave the city where the creator of Flora died?,"{'answer': 'To attend the conclave in Rome for the election of a new pontiff after the death of Pope Pius XI.', 'supporting_facts': ['In February 1939, he received news from his sisters that his mother was dying.', 'On 10 February 1939, Pope Pius XI died.', 'Roncalli was unable to see his mother for the end as the death of a pontiff meant that he would have to stay at his post until the election of a new pontiff.', 'He left Venice for the conclave in Rome well aware that he was papabile,[b] and after eleven ballots, was elected to succeed the late Pius XII, so it came as no surprise to him, though he had arrived at the Vatican with a return train ticket to Venice.[citation needed]']}",for the conclave in Rome,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__9285_42311,What's the largest med school in what was the nobilities commonwealth?,"{'answer': 'The Medical University of Warsaw', 'supporting_facts': ['The Polish nobility enjoyed many rights that were not available to the noble classes of other countries and, typically, each new monarch conceded them further privileges.', 'The Medical University of Warsaw, the largest medical school in Poland and one of the most prestigious,']}",Medical University of Warsaw,"{'answer_f1': 0.0, 'support_f1': 0.0}"
4hop1__9007_698949_157828_239539,The original language of the film titled and about the city of Tito's final resting place is the co-official language of a country. Where are the headquarters for that country's national radio and TV broadcaster?,"{'answer': 'Belgrade', 'supporting_facts': ['Belgrade (also known as Belgrade with Boris Malagurski) is a 2013 Serbian documentary film directed by Boris Malagurski about Belgrade, the capital of Serbia.', 'The documentary film had its world premiere on 19 October 2013 at Sava Centar in Belgrade and was aired on Radio Television Serbia on 20 October 2014.', 'Serbian (српски / srpski, pronounced [sr̩̂pskiː]) is the standardized variety of the Serbo-Croatian language mainly used by Serbs. It is the official language of Serbia, co-official in the territory of Kosovo, and one of the three official languages of Bosnia and Herzegovina.']}",Pristina,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__497191_129669,In which district was Alhandra born?,"{'answer': 'Lisbon District', 'supporting_facts': ['Vila Franca de Xira is a municipality in the Lisbon District in Portugal.', 'Luís Miguel Assunção Joaquim (born 5 March 1979 in Vila Franca de Xira, Lisbon), known as Alhandra, is a Portuguese retired footballer who played mainly as a left back – he could also appear as a midfielder.']}",Lisbon District,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__131110_39743_24526,"In the state that includes Walnut Spring, what's the typical winter daytime temperature range in the region of Richmond?","{'answer': 'upper 40s–lower 50s °F (8–12 °C)', 'supporting_facts': ['The Piedmont is colder than the coast, with temperatures usually averaging in the upper 40s–lower 50s °F (8–12 °C) during the day and often dropping below the freezing point at night.']}",upper 40s–lower 50s °F,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__9285_5188_23307,"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?","{'answer': 'June', 'supporting_facts': ['The discussion was focused on potential guarantees to central and east European countries should a German aggression arise.', 'In mid-June, the main Tripartite negotiations started.']}",mid-June,"{'answer_f1': 0.0, 'support_f1': 0.0}"
2hop__16844_42173,When was the ruler that was dissolved after the Indian Rebellion of 1857 established?,"{'answer': '1757', 'supporting_facts': [""Company rule in India effectively began in 1757 and lasted until 1858, when, following the Indian Rebellion of 1857, the Government of India Act 1858 led to the British Crown's assuming direct control of the Indian subcontinent in the form of the new British Raj.""]}",1599,"{'answer_f1': 0.0, 'support_f1': 0.0}"
3hop1__671542_665330_47686,Where do greyhound buses leave from in the city where the performer of Darlings formed?,"{'answer': 'Toronto Coach Terminal', 'supporting_facts': ['Kevin Drew (born September 9, 1976) is a Canadian musician and songwriter who, together with Brendan Canning, founded the expansive Toronto baroque-pop collective Broken Social Scene.', 'The Toronto Coach Terminal is the central bus station for inter-city services in Toronto, Ontario, Canada.']}",Toronto Coach Terminal,"{'answer_f1': 0.0, 'support_f1': 0.0}"
