item_id,question,prediction,ground_truth,metrics
2hop__60001_512508,What did the person who discovered that all atoms of an element have the same number of protons participate in?,"{'answer': 'The Tube Alloys project and the Manhattan Project', 'supporting_facts': ['During the Second World War, Chadwick carried out research as part of the Tube Alloys project to build an atomic bomb, while his Manchester lab and environs were harassed by Luftwaffe bombing.', 'When the Quebec Agreement merged his project with the American Manhattan Project, he became part of the British Mission, and worked at the Los Alamos Laboratory and in Washington, D.C.', ""All consideration of nuclear electrons ended with James Chadwick's discovery of the neutron in 1932. An atom of gold now was seen as containing 118 neutrons rather than 118 nuclear electrons, and its positive charge now was realized to come entirely from a content of 79 protons. After 1932, therefore, an element's atomic number Z was also realized to be identical to the proton number of its nuclei.""]}",Manhattan Project,"{'answer_em': 0.0, 'answer_f1': 0.5, 'answer_precision': 0.3333333333333333, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.5}"
2hop__403712_793210,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?","{'answer': 'Henry Baring', 'supporting_facts': ['Thomas Baring, known as ""Tom"", was the tenth child (fifth of second marriage) of Henry Baring of Cromer Hall, and younger full brother of Edward Baring, 1st Baron Revelstoke.']}","Sir Francis Baring, 1st Baronet","{'answer_em': 0.0, 'answer_f1': 0.28571428571428575, 'answer_precision': 0.5, 'answer_recall': 0.2, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.28571428571428575}"
3hop1__409517_547811_80702,What is the name of the famous bridge in the birth city of the composer of Scanderbeg?,"{'answer': 'Rialto Bridge', 'supporting_facts': ['Scanderbeg (; RV 732) is an opera (""dramma per musica"") in three acts composed by Antonio Vivaldi to an Italian libretto by Antonio Salvi.', 'The Rialto Bridge (Italian: Ponte di Rialto; Venetian: Ponte de Rialto) is the oldest of the four bridges spanning the Grand Canal in Venice, Italy.', ""Orlando furioso RV 819 (, Teatro San Angelo, Venice 1714) is a three-act opera surviving in manuscript in Antonio Vivaldi's personal library, only partly related to his better known Orlando furioso (RV 728) of 1727.""]}",Rialto Bridge,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop1__433767_32392_823060_610794,In what county is located the city that shares a border with the capital of the state where Mike Dow was born?,"{'answer': 'Richland County', 'supporting_facts': ['Mike Dow was born in South Carolina and was raised as a foster child.', 'Forest Acres is a city in Richland County, South Carolina, United States.', 'Although the city lost the status of state capital to Columbia in 1786, Charleston became even more prosperous in the plantation-dominated economy of the post-Revolutionary years.', 'It is part of the Columbia, South Carolina, Metropolitan Statistical Area.']}",Richland County,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop2__567956_39078_8987_8974,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,"{'answer': 'Paraguay', 'supporting_facts': [""Yugoslavia was the only communist country allowed to have an embassy in Alfredo Stroessner's Paraguay."", 'Because of its neutrality, Yugoslavia would often be rare among Communist countries to have diplomatic relations with right-wing, anti-Communist governments.', 'In April 1969, Tito removed generals Ivan Gošnjak and Rade Hamović in the aftermath of the invasion of Czechoslovakia due to the unpreparedness of the Yugoslav army to respond to a similar invasion of Yugoslavia.', 'Prague underground was an underground culture developed in Prague, Czechoslovakia in the late 1960s and 1970s during the Normalization period.']}",Alfredo Stroessner's Paraguay,"{'answer_em': 0.0, 'answer_f1': 0.5, 'answer_precision': 1.0, 'answer_recall': 0.3333333333333333, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.5}"
2hop__689472_52835,Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,"{'answer': 'John D. Loudermilk', 'supporting_facts': [""Turn Me On ''Single by Norah Jones from the album First Sessions / Come Away with Me Released 2003 Format CD single Recorded 2002 Genre Jazz, pop Length 2: 34 Label Blue Note Songwriter (s) John D. Loudermilk Producer (s) Lee Alexander, Norah Jones"", 'Feelin\' the Same Way is a name of a song by Norah Jones released on her debut album ""Come Away with Me"".']}",John D. Loudermilk,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__820739_250752,Who is the sibling of the screenwriter of War of the Coprophages?,"{'answer': 'Glen Morgan', 'supporting_facts': ['""War of the Coprophages"" was Darin Morgan\'s third episode, after the second-season episode ""Humbug"" and season three\'s ""Clyde Bruckman\'s Final Repose"".', 'The episode\'s title is a reference to the famous novel ""The War of the Worlds"" by H.G. Wells, as well as its 1938 radio adaptation by Orson Welles.', 'The character Dr. Berenbaum is named for entomologist May Berenbaum.', '""Blood"" was inspired by writer Glen Morgan\'s own hematophobia as well as controversy over malathion spraying in Southern California.']}",Glen Morgan,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__21104_16254,"By 1931, what percentage of the world's Jews were the group that represents at least 70% of Jews worldwide?","{'answer': '92 percent', 'supporting_facts': [""It is estimated that in the 11th century Ashkenazi Jews composed only three percent of the world's Jewish population, while at their peak in 1931 they accounted for 92 percent of the world's Jews."", 'Ashkenazi Jews represent the bulk of modern Jewry, with at least 70% of Jews worldwide (and up to 90% prior to World War II and the Holocaust).']}",92 percent,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop1__726391_153080_33952_34053,What was the wettest year in the second largest city of the state where the Oh Yeah performer is from?,"{'answer': '1905', 'supporting_facts': ['Oh Yeah is a 1962 album by jazz musician Charles Mingus.', 'Charles Mingus was born in Nogales, Arizona.', ""Tucson is located 118 mi (190 km) southeast of Phoenix and 60 mi (97 km) north of the United States - Mexico border. The 2010 United States Census puts the city's population at 520,116 with a metropolitan area population at 980,263. In 2009, Tucson ranked as the 32nd largest city and 52nd largest metropolitan area in the United States. A major city in the Arizona Sun Corridor, Tucson is the largest city in southern Arizona, the second largest in the state after Phoenix."", 'The wettest year was 1905 with 24.17 in (614 mm).']}",1905,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__374767_152023,What label is responsible for the performer of One Night in America?,"{'answer': 'Telarc', 'supporting_facts': [""One Night in America is the twenty first studio album by American blues singer and harmonica player Charlie Musselwhite. It was released in February 2002 on Telarc record label and it was Musselwhite's debut and only release on this label.""]}",Kicking Mule Records,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop3__426860_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where That Dam is found?,"{'answer': 'The Portuguese were expelled during the Christian Reconquista of the Iberian peninsula, but the natural boundary in question is between Thailand and Laos, where the Portuguese had no direct involvement in being expelled.', 'supporting_facts': ['The Somali Muslim Ajuran Empire, allied with the Ottomans, defied the Portuguese economic monopoly in the Indian Ocean by employing a new coinage which followed the Ottoman pattern, thus proclaiming an attitude of economic independence in regard to the Portuguese.', 'These Muslim peoples were eventually expelled during the Christian Reconquista of the peninsula.', 'Thailand is bordered to the north by Myanmar and Laos, to the east by Laos and Cambodia, to the south by the Gulf of Thailand and Malaysia, and to the west by the Andaman Sea and the southern extremity of Myanmar.', 'That Dam (Lao ທາດດຳ, meaning Black Stupa) is a large stupa located in Vientiane, Laos.', 'The land within the borders of current Portugal has been continuously settled and fought over since prehistoric times.']}",The dynasty regrouped and defeated the Portuguese,"{'answer_em': 0.0, 'answer_f1': 0.12121212121212122, 'answer_precision': 0.07142857142857142, 'answer_recall': 0.4, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.12121212121212122}"
3hop1__79462_91850_685675,What team is the person who hit the first home run at the new stadium where the american league Wildcard game will be played a member of?,"{'answer': 'New York Yankees', 'supporting_facts': ['The 2017 American League Wild Card Game ... Venue Yankee Stadium City The Bronx, New York', 'Jorge Posada hit the first Yankee home run in the new ballpark hitting his off Lee in the same game.', 'Before the official Opening Day against the Cleveland Indians on April 16, 2009, the Yankees hosted a two - game exhibition series at the stadium in early April against the Chicago Cubs.']}",New York Yankees,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__289517_139339,What was the cast member in After Hours nominated for?,"{'answer': 'Griffin Dunne', 'supporting_facts': ['After Hours is a 1985 American black comedy film directed by Martin Scorsese, written by Joseph Minion, and starring Griffin Dunne with an ensemble cast.', 'In 1995, Griffin Dunne was nominated for an Academy Award for Best Live Action Short Film for ""Duke of Groove"", which he directed and co-wrote.']}",Academy Award for Best Live Action Short Film,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__129721_32392_823060_610794,What county is the city that shares a border with the state capital of the state where Zubly Cemetery is located in?,"{'answer': 'Richland County', 'supporting_facts': ['Zubly Cemetery near Beech Island, South Carolina, which is a small community in Aiken County, South Carolina was established around 1790 by Swiss settlers of the nearby New Windsor Township.', 'Forest Acres is a city in Richland County, South Carolina, United States.', 'It is part of the Columbia, South Carolina, Metropolitan Statistical Area.']}",Richland County,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__142842_68489,Who did the performer of Night Rocker play on Young and Restless?,"{'answer': 'Snapper Foster', 'supporting_facts': ['Night Rocker is the debut studio album by the American actor David Hasselhoff.', ""Snapper Foster is a fictional character on the CBS daytime soap opera The Young and the Restless. An original character since the show's inception, the role was played by William Gray Espy from March 26, 1973 to July 1975, and David Hasselhoff from 1975 to May 1982.""]}",Snapper Foster,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__80546_75184,Who played the girlfriend of the actor who played Marlene McFly in Back to the Future?,"{'answer': 'Jennifer Parker', 'supporting_facts': [""Marty (Jr.) and Marlene McFly (both portrayed by Michael J. Fox) are Marty McFly and Jennifer Parker's future fraternal twin son and daughter in Part II."", 'The character was played by Claudia Wells in Back to the Future. However, Wells was not available to film the sequels for personal reasons, and the role was recast to Elisabeth Shue although Wells reprised her role as Jennifer in Back to the Future: The Game as a punk rock version of her character.']}",Claudia Wells,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__323534_810083,Where was the author of Marcinkus born?,"{'answer': 'United States', 'supporting_facts': ['Tom Flannery (born July 12, 1966) is an American singer-songwriter and playwright from Scranton, Pennsylvania, United States.', 'Marcinkus is a one-man play, by American author Tom Flannery based on the life of Roman Catholic Archbishop Paul Marcinkus.']}",Scranton,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__829474_123956,On what date was the battle where Muhammad Shobran was born?,"{'answer': ""No specific battle is mentioned on the date of Muhammad Shobran's birth."", 'supporting_facts': ['Muhammad Shobran (born July 6, 1983 in Palembang, South Sumatra) is an Indonesian footballer that currently plays for Sriwijaya in the Indonesia Super League.', 'The Battle of Palembang was a battle of the Pacific theatre of World War II. It occurred near Palembang, on Sumatra, on 13–15 February 1942.']}",15 February 1942,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__94201_642284_131926_90707,Where does the river by the city where the Southeast Library designer died and the Ohio River meet?,"{'answer': 'Cairo, Illinois', 'supporting_facts': ['The river then follows a roughly southwest and then west - northwest course until Cincinnati, before bending to a west - southwest course for most of its length. The course forms the northern borders of West Virginia and Kentucky; and the southern borders of Ohio, Indiana and Illinois, until it joins the Mississippi River at the city of Cairo, Illinois.', ""Minneapolis lies on both banks of the Mississippi River, just north of the river's confluence with the Minnesota River, and adjoins Saint Paul, the state's capital."", ""Southeast Library's building was designed by master architect Ralph Rapson and originally functioned as a credit union for university and state employees."", 'Riverside Plaza is a modernist and brutalist apartment complex designed by Ralph Rapson that opened in Minneapolis, Minnesota in 1973.']}","at the city of Cairo, Illinois","{'answer_em': 0.0, 'answer_f1': 0.5714285714285715, 'answer_precision': 1.0, 'answer_recall': 0.4, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.5714285714285715}"
4hop1__629520_49925_13759_736921,In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?,"{'answer': 'Saxony-Anhalt', 'supporting_facts': ['Wittenberg is a district () in the east of Saxony-Anhalt, Germany.', 'His final thoughts on Marian devotion and veneration are preserved in a sermon preached at Wittenberg only a month before his death:', 'Victor Razafimahatratra, SJ (8 September 1921 – 6 October 1993) was a Malagasy Cardinal of the Roman Catholic Church.']}",Saxony-Anhalt,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop1__540585_568433_47686,Where do greyhound buses leave from in the location of the headquarters of the production company of Miss Spider's Sunny Patch Kids?,"{'answer': 'Toronto Coach Terminal', 'supporting_facts': [""Miss Spider's Sunny Patch Kids is a Canadian-British children's television series based on the children's books by David Kirk."", 'The series originally aired on Teletoon in Canada and Nickelodeon in the United States.', 'The Toronto Coach Terminal is the central bus station for inter-city services in Toronto, Ontario, Canada.', 'The TTC managed the station directly until July 8, 2012, when it was leased out in its entirety to bus lines Coach Canada and Greyhound Canada for $1.2 million annually.']}",Toronto Coach Terminal,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__56307_604644,"What is the record label of the Hey Now, You're A Rockstar singer?","{'answer': 'Unknown', 'supporting_facts': []}",429 Records,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__507528_139339,What was the director of Lisa Picard is Famous nominated for?,"{'answer': 'an Academy Award for Best Live Action Short Film', 'supporting_facts': [""In 1995, Griffin Dunne was nominated for an Academy Award for Best Live Action Short Film for 'Duke of Groove', which he directed and co-wrote."", 'Lisa Picard is Famous, also known as Famous, is a 2000 comedy-drama film directed by Griffin Dunne and written by Nat DeWolf & Laura Kirk.']}",Academy Award for Best Live Action Short Film,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__44259_747874,Who is the sibling of the player who won the 2012 U.S. Open Men's Singles final?,"{'answer': 'Jamie Murray', 'supporting_facts': ['Andy Murray and Jamie Murray were the defending champions but decided to participate at Basel instead.', 'In the final, Andy Murray defeated defending champion Novak Djokovic 7 -- 6, 7 -- 5, 2 -- 6, 3 -- 6, 6 -- 2 to win the match.']}",Jamie Murray,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__428940_135373,After what is the body of water Partridge Lake is part of named?,"{'answer': 'the Bering Sea drainage basin', 'supporting_facts': ['Partridge Lake is a lake in the Yukon and British Columbia, Canada that is part of the Bering Sea drainage basin.']}",Vitus Bering,"{'answer_em': 0.0, 'answer_f1': 0.3333333333333333, 'answer_precision': 0.25, 'answer_recall': 0.5, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.3333333333333333}"
3hop1__147225_30587_83479,What was Germany's goal in the Battle of the ocean adjacent to the city Herbert Saffir died in?,"{'answer': 'To prevent Britain from receiving supplies by attacking merchant ships', 'supporting_facts': ['On 21 November 2007 Herbert Saffir died of a heart attack at South Miami Hospital in Miami according to his son, Richard Saffir.', 'As an island nation, the United Kingdom was highly dependent on imported goods.', 'In essence, the Battle of the Atlantic was a tonnage war: the Allied struggle to supply Britain and the Axis attempt to stem the flow of merchant shipping that enabled Britain to keep fighting.', 'From 1942 onwards, the Axis also sought to prevent the build - up of Allied supplies and equipment in the British Isles in preparation for the invasion of occupied Europe.']}",to stem the flow of merchant shipping that enabled Britain to keep fighting,"{'answer_em': 0.0, 'answer_f1': 0.2727272727272727, 'answer_precision': 0.3, 'answer_recall': 0.25, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.2727272727272727}"
2hop__642686_7292,"Along with Kenny G and the performer of Hello Tomorrow, what artist was featured on Smooth Jazz Stations?","{'answer': 'George Benson', 'supporting_facts': ['For many years, artists like George Benson, Kenny G and Dave Koz had crossover hits that were played on both smooth jazz and soft AC stations.', 'Hello Tomorrow is the ninth studio album by saxophone player Dave Koz.']}",George Benson,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop1__107540_720914_27537,Why did Roncalli leave the place of death of the maker of The Gozzi Altarpiece?,"{'answer': 'There is no information about Roncalli being at the place of death of the maker of The Gozzi Altarpiece.', 'supporting_facts': ['The Gozzi Altarpiece is an oil painting by the Italian Renaissance master Titian, dating from 1520.', 'It is located in the Pinacoteca civica Francesco Podesti in Ancona, central Italy.', 'Following the death of Pope Pius XII on 9 October 1958, Roncalli watched the live funeral on his last full day in Venice on 11 October.', 'Roncalli left Venice for the conclave in Rome well aware that he was papabile,[b] and after eleven ballots, was elected to succeed the late Pius XII, so it came as no surprise to him, though he had arrived at the Vatican with a return train ticket to Venice.[citation needed]']}",for the conclave in Rome,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop1__161433_33952_33939,"In 1900, what was the population of the second largest city, in the state that the cross-border transactions committee focuses on?","{'answer': '7,531', 'supporting_facts': ['The committee is focused on international real estate transactions between residents of Arizona and Mexico.', 'Tucson is the largest city in southern Arizona, the second largest in the state after Phoenix.', 'By 1900, 7,531 people lived in the city.']}","7,531","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__71871_494136,Who is the spouse of the actor playing Bart's father in I can only imagine?,"{'answer': 'None', 'supporting_facts': ['The film stars J. Michael Finley as Bart Millard, the lead singer who wrote the song about his relationship with his father (Dennis Quaid).', ""Dennis Quaid is the actor playing Bart's father, but the text does not mention his spouse.""]}",Meg Ryan,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__310029_153080_33897_81096,Who won the Indy car race in the largest populated city in the state where the Jazz Portraits: Mingus in Wonderland performer is from?,"{'answer': 'The question cannot be answered with the given information.', 'supporting_facts': ['Charles Mingus was born in Nogales, Arizona.', ""Arizona's largest populated city is Phoenix, which hosts the Desert Diamond West Valley Phoenix Grand Prix, an Indy car race."", 'The Desert Diamond West Valley Phoenix Grand Prix is an Indy car race, but the winner is not specified in the context.']}",Mario Andretti,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__620853_22458,What does the name of the organization the Haiti national football team belongs to stand for?,"{'answer': 'FIFA stands for International Federation of Association Football', 'supporting_facts': [""The headquarters of the sport's governing body, the International Federation of Association Football (FIFA), is located in Zürich.""]}",International Federation of Association Football,"{'answer_em': 0.0, 'answer_f1': 0.7692307692307693, 'answer_precision': 0.625, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.7692307692307693}"
2hop__865828_377862,Which city is in the same county as Gmina Jordanow?,"{'answer': 'Jordanów', 'supporting_facts': ['Gmina Jordanów is a rural gmina (administrative district) in Sucha County, Lesser Poland Voivodeship, in southern Poland.', 'Its seat is the town of Jordanów, although the town is not part of the territory of the gmina.']}",Sucha Beskidzka,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop3__630723_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Phommathat's country of citizenship?,"{'answer': 'The context does not provide information on how the Portuguese were expelled from the natural boundary between Thailand and Laos.', 'supporting_facts': ['The Somali Muslim Ajuran Empire, allied with the Ottomans, defied the Portuguese economic monopoly in the Indian Ocean by employing a new coinage which followed the Ottoman pattern, thus proclaiming an attitude of economic independence in regard to the Portuguese.', 'Phommathat was the fourth king of Lan Xang (Laos) (ruled 1428–1429).', 'Thailand is bordered to the north by Myanmar and Laos, to the east by Laos and Cambodia, to the south by the Gulf of Thailand and Malaysia, and to the west by the Andaman Sea and the southern extremity of Myanmar.', 'These Muslim peoples were eventually expelled during the Christian Reconquista of the peninsula.']}",The dynasty regrouped and defeated the Portuguese,"{'answer_em': 0.0, 'answer_f1': 0.1818181818181818, 'answer_precision': 0.11764705882352941, 'answer_recall': 0.4, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.1818181818181818}"
4hop3__719125_132409_371500_35031,Where does the city where Veoh's headquarters is located rank in the top five largest urban areas of the state where Scars' performers were formed?,"{'answer': 'third', 'supporting_facts': ['Veoh is an Internet television company based in San Diego, California.', 'Papa Roach is an American rock band from Vacaville, California, formed in 1993.', 'The urban area of San Diego extends beyond the administrative city limits and had a total population of 2,956,746, making it the third-largest urban area in the state, after that of the Los Angeles metropolitan area and San Francisco metropolitan area.', '""Scars"" is the second single from the band Papa Roach\'s fourth album, ""Getting Away with Murder"", and seventh released single in total.']}",third-largest,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__105688_17130_70784_79935,When was the region that lies to the north of where Eyal Golan is located and the Persian Gulf created?,"{'answer': 'Not specified in the context', 'supporting_facts': ['Eyal Golan is an Israeli singer who sings in the Mizrahi style and considered one of the most successful singers of this genre in Israel.', 'Iran is a sovereign state in Western Asia, bordered to the northwest by Armenia, the de facto Nagorno-Karabakh Republic, and Azerbaijan; to the north by Kazakhstan and Russia across the Caspian Sea; to the northeast by Turkmenistan; to the east by Afghanistan and Pakistan; to the south by the Persian Gulf and the Gulf of Oman; and to the west by Turkey and Iraq.', 'The context does not provide information about the creation of a specific region to the north of Israel and the Persian Gulf.']}",1930,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop1__376309_160713_77246,"In the Arabic dictionary, what's the meaning of the word for the majority religion in the area of British India that became India when Garlat's country was created?","{'answer': 'submission to God', 'supporting_facts': [""Islam (Arabic: الإسلام) is the second-largest religion in India, with 14.2% of the country's population or approx. 200 million people identifying as adherents of Islam (2018 estimate)."", 'Garlat is a village and union council (an administrative subdivision) of Mansehra District in the Khyber-Pakhtunkhwa province of Pakistan.', 'The Partition of India was the division of British India in 1947 which accompanied the creation of two independent dominions, India and Pakistan.', 'According to the 2011 census, 79.8% of the population of India practice Hinduism.']}",the country of India,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__525129_315334_131926_87157,"What is the direction of flow of the river by the city where the Lots More Blues, Rags and Hollers performer was formed?","{'answer': 'southwards', 'supporting_facts': ['Koerner, Ray & Glover was a loose-knit group of three blues musicians from Minneapolis, Minnesota: ""Spider"" John Koerner on guitar and vocals, Dave ""Snaker"" Ray on guitar and vocals, and Tony ""Little Sun"" Glover on harmonica.', ""Minneapolis lies on both banks of the Mississippi River, just north of the river's confluence with the Minnesota River, and adjoins Saint Paul, the state's capital."", 'The Mississippi River is the chief river of the second - largest drainage system on the North American continent, second only to the Hudson Bay drainage system. Flowing entirely in the United States (although its drainage basin reaches into Canada), it rises in northern Minnesota and meanders slowly southwards for 2,320 miles (3,730 km) to the Mississippi River Delta at the Gulf of Mexico.']}",rises in northern Minnesota and meanders slowly southwards,"{'answer_em': 0.0, 'answer_f1': 0.2222222222222222, 'answer_precision': 1.0, 'answer_recall': 0.125, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.2222222222222222}"
3hop1__140554_2053_52946,"When is Celebrity Big Brother coming to the network which, along with ABC and the network which hosts Westinghouse Playhouse, is the other major broadcaster based in NY?","{'answer': 'February 7, 2018', 'supporting_facts': ['CBS announced that the series is set to premiere on February 7, 2018 and conclude on February 25, 2018.', 'The three major American broadcast networks are all headquartered in New York: ABC, CBS, and NBC.', 'Westinghouse Playhouse is an American sitcom that aired from January to July 1961 on NBC.']}","February 7, 2018","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
