item_id,question,prediction,ground_truth,metrics
4hop1__752321_153080_159767_81096,The largest city in the state the performer of Pithecanthropus Erectus was from is also the state capital. Who won the indy car race in that city?,{'answer': 'Error: Failed to parse final JSON.'},Mario Andretti,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__161507_160713_77246,What is the meaning of the word that is also a majority religion in the area that became India when the country where Masherbrum is located was created in the Arabic dictionary?,{'answer': 'Error: Failed to parse final JSON.'},the country of India,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__84937_21969,When was Q1 who was impeached in england for acts committed as governor general of india impeached?,{'answer': 'Error: Failed to parse final JSON.'},1786,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__130623_32392_823060_610794,What county has a city that is adjacent to the capital city of Erskine College's state?,{'answer': 'Error: Failed to parse final JSON.'},Richland County,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop2__132957_483843_40768,"When did the maker of the Acura Legend, the manufacturer of Scion bbX and Nissan open US assembly plants?",{'answer': 'Error: Failed to parse final JSON.'},1981,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__198650_84856,When does the new season start for the show starring the author of True Story: A Novel?,{'answer': 'Error: Failed to parse final JSON.'},"January 20, 2017","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__631139_75487,Who is the federal leader of the party in which John Lynch-Staunton held a position?,{'answer': 'Error: Failed to parse final JSON.'},Andrew Scheer,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__223823_29898,Which affiliate left the owner of Canadian Broadcasting Centre due to an agreement with CHBC?,{'answer': 'Error: Failed to parse final JSON.'},CFJC-TV in Kamloops,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop2__607269_223623_162182,In what region of the country containing Hạ Hòa is John Phan's birthplace found?,{'answer': 'Error: Failed to parse final JSON.'},South Central Coast,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__189094_612080,What league does the team that occupies the Rabat Ajax Football Ground belong to?,{'answer': 'Error: Failed to parse final JSON.'},Maltese Premier League,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__84887_538202_84283,Who is the owner of the record label that the singer of I just got started lovin you belongs to?,{'answer': 'Error: Failed to parse final JSON.'},Warner Music Group,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__305282_282081_10972,When did the city where Ill's performer was born elect its first black mayor?,"{'answer': '1973', 'supporting_facts': ['In 1973, the city elected its first black mayor, Coleman Young.']}",1970s,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__199513_801817,What is the birthplace of the person after whom São José dos Campos was named?,{'answer': 'Error: Failed to parse final JSON.'},Nazareth,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__80637_19033,Where did the wrestler who created the Money in the Bank Ladder Match win in 2008?,{'answer': 'Error: Failed to parse final JSON.'},Great American Bash,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__133292_40769_64047,When did the RX 350 from The Hino Dutro creator's luxury division change body style?,{'answer': 'Error: Failed to parse final JSON.'},Sales began worldwide in April 2012,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__857_846_7810,What was where the Yongle emperor greeted who the edict addressed GDP per person in 2013?,{'answer': 'Error: Failed to parse final JSON.'},"RMB 98,174(US$16041)","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop2__161602_426860_88460_126088,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,{'answer': 'Error: Failed to parse final JSON.'},Thein Sein,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__669160_139339,What was the director of Addicted to Love nominated for?,{'answer': 'Error: Failed to parse final JSON.'},Academy Award for Best Live Action Short Film,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__734582_74481,Who was played by the director of The Good Shepherd in The Godfather Part II?,{'answer': 'Error: Failed to parse final JSON.'},Vito Corleone,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__156085_436709,Who is the creator of Mickey Mouse's spouse?,{'answer': 'Error: Failed to parse final JSON.'},Walt Disney,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__137061_45752,Why does the place where Step Up Revolution takes place have a duck for a mascot?,{'answer': 'Error: Failed to parse final JSON.'},when the school's yearbook chose its name to be ``The Ibis,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__67660_67223,Who married the narrator of How I Met Your Mother?,{'answer': 'Error: Failed to parse final JSON.'},Tracy Mosby,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__252521_80650,Who played the character in the Santa Clause 3 that has a series named after it that includes Frost at Christmas?,{'answer': 'Error: Failed to parse final JSON.'},Martin Short,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__58691_192417,The league playing in the Thursday night football game is a type of what?,{'answer': 'Error: Failed to parse final JSON.'},sports league,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop2__304722_203717_63959,When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,{'answer': 'Error: Failed to parse final JSON.'},1 December 2010,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__450600_158262,When did the author of The Rise and Fall of the Confederate Government end his fight in the Mexican-American War?,{'answer': 'Error: Failed to parse final JSON.'},1848,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__194532_57594,What gun does the director of Pollock use in Westworld?,{'answer': 'Error: Failed to parse final JSON.'},LeMat revolver,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__9002_698949_157828_239539,The language of a film titled and about the city where Tito was interred is the co-official language of a county. In what city is the national Radio and Television broadcaster for that country?,{'answer': 'Error: Failed to parse final JSON.'},Pristina,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__374018_160713_77246,What is the meaning of the word that is also the majority religion in India when the country where Dubbi is located was created in the Arabic dictionary?,{'answer': 'Error: Failed to parse final JSON.'},the country of India,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__268084_78303,"What was the name of the star of Forced Vengeance in Walter, Texas Ranger?",{'answer': 'Error: Failed to parse final JSON.'},Cordell Walker,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop3__661103_698586_1926_54362,Who burned down the city where Dunn Dunn's artist died in the war after which black people declined living in NYC?,{'answer': 'Error: Failed to parse final JSON.'},Confederate Gen. John Bell Hood,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop3__373573_132409_146285_35031,Where does the city where Alexander Golitzen died rank in the top five largest urban areas of the state where Still Swingin's performers were formed?,{'answer': 'Error: Failed to parse final JSON.'},third-largest,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__104996_160713_77246,What is the meaning of the word that is also a majority religion in the area that became India when the country that release Ankahi was created in Arabic dictionary?,{'answer': 'Error: Failed to parse final JSON.'},the country of India,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__10017_18974,Who led the military expedition in the province that borders Zhejiang to the south?,{'answer': 'Error: Failed to parse final JSON.'},Chen Zheng,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__120881_2053_52946,"When is Celebrity Big Brother coming to the network which, along with ABC and the network which released Stand Against Fear, is the other major broadcaster based in NY?",{'answer': 'Error: Failed to parse final JSON.'},"February 7, 2018","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__735014_83837,"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?",{'answer': 'Error: Failed to parse final JSON.'},Karen Fairchild,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__596188_297986,What administrative territorial entity contains the place where Mycenae House is located?,{'answer': 'Error: Failed to parse final JSON.'},Royal Borough of Greenwich,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop3__700962_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where Ban Pakpo is found?,{'answer': 'Error: Failed to parse final JSON.'},The dynasty regrouped and defeated the Portuguese,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__145427_106426_157788,What is one railway line in the country the produced The Longest Night in the city where You Wenhui was born?,{'answer': 'Error: Failed to parse final JSON.'},Yamanote Line loop,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__857493_17335,When did the spouse of Parysatis II die?,{'answer': 'Error: Failed to parse final JSON.'},323 BC,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__123104_77615,When did the military instruction start in the university that Paulo Manalo attended?,{'answer': 'Error: Failed to parse final JSON.'},1912,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop2__9988_685934_70784_61381,"When was the country established that lies north of the region that prevailed with the disgrace of the ""Near East"" and the body of water containing The World islands?",{'answer': 'Error: Failed to parse final JSON.'},1932,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__788087_150107,Who published the Communication of the association that Deborah Estrin is a member of?,{'answer': 'Error: Failed to parse final JSON.'},Association for Computing Machinery,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__73810_32392_823060_610794,In what county is located the city that shares a border with the capital of the state that won the 2017 NCAA Basketball Tournament?,{'answer': 'Error: Failed to parse final JSON.'},Richland County,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__749065_698949_157828_239539,"Where are the headquarters of the Radio Television, of the country whose co-official language was used in the film named after the city where Slavko Šurdonja?",{'answer': 'Error: Failed to parse final JSON.'},Pristina,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__222380_443779_52195,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Buru is located?,{'answer': 'Error: Failed to parse final JSON.'},Francisco Guterres,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__530579_13529,When was the father of Diego Sinagra signed by Barcelona?,{'answer': 'Error: Failed to parse final JSON.'},June 1982,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop2__161602_426860_88460_20988,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,{'answer': 'Error: Failed to parse final JSON.'},one of the world's longest-running ongoing civil wars.,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__622497_160088_49779,Who is the host of Who Wants to be a Millionaire in the country that the producer of The Wild Women of Chastity Gulch is from?,{'answer': 'Error: Failed to parse final JSON.'},Chris Harrison,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__14_59409,Who was Beyonce's husband talking about in the the song Cry?,"{'answer': 'Three different past relationships', 'supporting_facts': ['In an interview with Bill Maher, Jay - Z stated that this song was actually inspired by three different relationships he had in the past, and he wrote about his different experiences all together in different verses.']}",three different relationships he had in the past,"{'answer_em': 0.0, 'answer_f1': 0.7272727272727273, 'answer_precision': 1.0, 'answer_recall': 0.5714285714285714, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.7272727272727273}"
4hop1__51465_53706_795904_580996,What shares a border with the city where the person who went to the state where most billionaires in America live during the gold rush works?,{'answer': 'Error: Failed to parse final JSON.'},Rio Linda,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__5658_25002,How long did the pact last between Kravchuk and the person who signed the decree suspending the Communist Party of the Russian SFSR?,{'answer': 'Error: Failed to parse final JSON.'},10-year,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__66167_88526,Who was picked before the player who has the most points in an NBA season in the NBA draft?,{'answer': 'Error: Failed to parse final JSON.'},Greg Oden,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__485221_544917,What body of water includes the terrain feature where Coffee Swamp is located?,{'answer': 'Error: Failed to parse final JSON.'},Lake Superior,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__622497_160088_73916,What is the average yearly income for someone with the same nationality as the producer of The Wild Women of Chastity Gulch?,{'answer': 'Error: Failed to parse final JSON.'},"$72,641","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__35566_17873,What happened to Buckingham after the departure of the queen who Martha Ann Ricks presented the famed Liberian coffee tree to?,{'answer': 'Error: Failed to parse final JSON.'},"palace was seldom used, even neglected","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop2__326964_263934_7713,How long had the place of birth of Tang Jinhua been the capital city of the Yaxing Coach headquarters location?,{'answer': 'Error: Failed to parse final JSON.'},about 400 years,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__145427_106426_77199,When did the USA declare war on the country that produced The Longest Night in the city where You Wenhui was born?,{'answer': 'Error: Failed to parse final JSON.'},"December 8, 1941","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop2__71753_729371_70784_61381,When was the region immediately north of the region home to Israel and the location of Operation Earnest Will established?,{'answer': 'Error: Failed to parse final JSON.'},1932,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__13539_13493,"In 2009, what series of wins did the team who won the first match in the 1943 Copa del Generalissimo achieve?",{'answer': 'Error: Failed to parse final JSON.'},continental treble,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__796649_720914_27537,Why did Roncalli leave the city where the creator of Flora died?,{'answer': 'Error: Failed to parse final JSON.'},for the conclave in Rome,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__9285_42311,What's the largest med school in what was the nobilities commonwealth?,{'answer': 'Error: Failed to parse final JSON.'},Medical University of Warsaw,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__9007_698949_157828_239539,The original language of the film titled and about the city of Tito's final resting place is the co-official language of a country. Where are the headquarters for that country's national radio and TV broadcaster?,{'answer': 'Error: Failed to parse final JSON.'},Pristina,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__497191_129669,In which district was Alhandra born?,{'answer': 'Error: Failed to parse final JSON.'},Lisbon District,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__131110_39743_24526,"In the state that includes Walnut Spring, what's the typical winter daytime temperature range in the region of Richmond?",{'answer': 'Error: Failed to parse final JSON.'},upper 40s–lower 50s °F,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__9285_5188_23307,"What month did the Tripartite discussions begin between Britain, France, and the country where, despite being headquartered in the nation called the nobilities commonwealth, the top-ranking Warsaw Pact operatives originated?",{'answer': 'Error: Failed to parse final JSON.'},mid-June,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__16844_42173,When was the ruler that was dissolved after the Indian Rebellion of 1857 established?,{'answer': 'Error: Failed to parse final JSON.'},1599,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__671542_665330_47686,Where do greyhound buses leave from in the city where the performer of Darlings formed?,{'answer': 'Error: Failed to parse final JSON.'},Toronto Coach Terminal,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__672543_503371_21711,"When was the Palau de la Generalitat built in the place of death of Martin, of the region containing Piedratajada?",{'answer': 'Error: Failed to parse final JSON.'},built in the 15th century,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop2__161602_426860_88460_21062,Are there any cruise travel destinations for the country lying between the country hosting the tournament and the country having That Dam?,{'answer': 'Error: Failed to parse final JSON.'},It is not possible for foreigners to go to/from Myanmar by sea or river.,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__404541_629431_124169,When did the Governorship end of the city where the author of Paenitentiam Agere died?,{'answer': 'Error: Failed to parse final JSON.'},1952,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__648648_173389,The city which contains Broadhurst Park shares a border with what town?,{'answer': 'Error: Failed to parse final JSON.'},Middleton,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__32441_522949,Who is the spouse of the other president Jenkins Orphanage played for that wasn't Taft?,{'answer': 'Error: Failed to parse final JSON.'},Edith Roosevelt,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__662413_42197_18397,Where did the arguer that Kirill Eskov's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,{'answer': 'Error: Failed to parse final JSON.'},the Politburo,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__140855_2053_52946,"When is Celebrity Big Brother coming to the network that, along with the original network of Then Came Bronson and ABC, is based in New York?",{'answer': 'Error: Failed to parse final JSON.'},"February 7, 2018","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__93230_319887,What institute did the actor playing the voice of John Smith in Pocahontas attend?,{'answer': 'Error: Failed to parse final JSON.'},National Institute of Dramatic Art,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop3__323121_88460_30152_20999,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and A Magne's country?,{'answer': 'Error: Failed to parse final JSON.'},The dynasty regrouped and defeated the Portuguese,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__517145_367341,Who is the child of the cast member of Green Ice?,"{'answer': 'None', 'supporting_facts': ['Green Ice is the soundtrack to the 1981 United Kingdom science fiction film ""Green Ice"" starring Ryan O\'Neal.', 'The soundtrack was recorded by Bill Wyman and contains 18 original songs.']}",Tatum O'Neal,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
