item_id,dataset,strategy,compute_budget,n_samples,answer_em,answer_f1,answer_precision,answer_recall,support_f1,support_precision,support_recall,accuracy,error
5ae3eabc5542995dadf2424f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae3c71f5542991a06ce9a22,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae25d2b554299495565da46,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab8179f5542990e739ec817,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adc411f5542994650320cbc,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5aba6f3e55429955dce3ee21,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5add2dae5542992c1e3a2558,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae14b0655429920d52343a6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a730a6b5542992359bc3210,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a75fa14554299109176e5dc,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ac35a7e554299741d48a257,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8651185542994775f60752,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a79fe3b5542994f819ef119,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8268215542995ce29dccfb,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7605f85542994ccc91868d,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adf74075542992d7e9f937c,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abe2b0155429976d4830a83,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a849c1b5542997175ce1ef9,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a81108855429926c1cdace2,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8e06785542995085b37383,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adbfa38554299438c868d00,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a73b1855542992d56e7e388,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab94fa25542996be2020474,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7e7d4655429934daa2fc2e,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a75d9c05542992db94736f6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adf33965542993344016c20,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8f979255429918e830d288,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8a17685542993b751ca9f3,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abd56355542993062266c58,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab91f98554299753720f70d,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a811152554299260e20a22e,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7a1f795542996c55b2dd1b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7324e055429901807daf8f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab9618f554299743d22eb28,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abffafe5542997d64295988,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8cee9b554299441c6b9f87,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7270395542992359bc30a8,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ac14d0c5542991316484ae2,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a75a76b5542992db9473697,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab55455554299488d4d993b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7f48e15542992e7d278ce6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab7f0995542995dae37e9fb,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5aba89fb5542994dbf019933,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7621bb554299109176e650,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a70f0e75542994082a3e408,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a773ec45542994aec3b7245,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a802b595542995d8a8ddf51,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8de7c65542995085b37353,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab5b6c1554299637185c5e5,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abb8e2d554299642a094aa4,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7642f7554299109176e6e8,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a756b175542996c70cfaef7,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a83161555429940e5e1a958,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab3eac5554299753aec59ec,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a73090455429901807daf6e,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8c8502554299585d9e36d0,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7d598d5542995f4f402262,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a77f4755542992a6e59e01f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abcf14f55429959677d6b5b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8d8eb5554299068b959d3a,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7e7ed05542991319bc94c2,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae236445542992decbdcc69,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a750de95542993748c897ac,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7fc03d5542992097ad2fbc,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7172105542994082a3e837,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a847edd554299123d8c2272,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab761d955429928e1fe3856,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7a2dac5542990198eaf0b6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae530e355429908b6326561,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abcff225542993a06baf9ea,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abe9f7d5542997ec76fd331,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8db42f5542994ba4e3dd11,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae658855542992ae0d162e3,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8c6d4e5542996e8ac88aa6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5aba65a055429939ce03dcd2,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae199305542997b2ef7d20e,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a806aca5542996402f6a503,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae336495542990afbd1e0e1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8198565542995ce29dcc13,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a9068075542990a9849361a,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7a2be25542996a35c17118,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7562045542992db947364f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ac2a55b55429921a00ab018,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abccf6755429965836004ab,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7c8ae855429935c91b5207,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab30ebf554299753aec592c,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab2b95c5542991669774072,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ac2a10e554299657fa28fec,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abb02fe554299232ef4a39f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8eb4d65542990e94052b82,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8ba60b554299240d9c205b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a807ca5554299485f598613,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7c0dab5542997c3ec972d2,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a89019a5542995153361259,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7f00b455429930675135f1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8220db5542995ce29dccc1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab510cb5542996a3a96a00f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a80a25d5542995d8a8ddfb7,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adf5cd25542992d7e9f9320,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a75ebfc5542992d0ec06018,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab29caa554299545a2cf9d3,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae0536755429924de1b70a6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae17a9b5542990adbacf7a2,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8f503c5542992414482a34,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae0159855429925eb1afc09,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8b2f2b5542995d1e6f12fa,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a90386455429916514e7435,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab43179554299233955004d,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8b42be55429949d91db515,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8d6d4e554299441c6b9fdb,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae40a2955429970de88d8a3,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adcfebe5542992c1e3a24f3,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab5a3fb5542997d4ad1f19b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ac2ffbd554299677310267b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7133fa5542994082a3e660,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abea7c25542990832d3a068,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8a09765542992d82986e67,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a72a51355429901807daf21,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5aba72d75542994dbf019912,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adcd9fe5542990d50227d46,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae5c212554299546bf82f4b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7320565542991f9a20c61d,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5add596f5542990dbb2f7e4d,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adfb60655429942ec259b08,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a74adb455429916b01641c6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae27df25542992decbdcd2a,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8baf4b5542996e8ac889c5,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae352285542994393b9e685,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8e0a005542995085b373a1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab639e65542995eadeeff7f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ade99295542992fa25da7d8,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ac26b7f55429951e9e685ae,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae351405542994393b9e67f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7f6f4b5542994857a76740,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a81346055429926c1cdad13,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a716f575542994082a3e82f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a812d0555429938b61422e1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a826d2f5542995ce29dcd05,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab67c3f55429954757d32f9,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae20e265542994d89d5b325,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae7eed8554299540e5a56b5,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7555215542996c70cfaee1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab9b29c554299743d22ebae,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae2c696554299495565db32,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a832f9d5542993344745fe4,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a79e3925542994bb9457130,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae713af554299572ea546bb,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ade450b5542997c77adedc5,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab3cecd5542992ade7c6eae,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae4be5c5542995ad6573e3a,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8d5ec2554299585d9e37c4,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae765185542995703ce8c0f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab2c6a955429916697740c2,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab6369655429953192ad2a1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7b220855429931da12c9e5,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a81d92f554299676cceb0f9,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7b735c5542997c3ec9718a,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a724a2b5542990c210a40bc,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae5db98554299546bf82fa6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7344e95542991f9a20c6ce,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab6dbc15542995eadef00cd,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a88016b5542997e5c09a58a,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab5e024554299494045f097,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ac44629554299194317395d,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7afdc85542992d025e672e,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae834e95542997ec272776a,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abbdb335542992ccd8e7fc1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a79c9cc554299148911fa53,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ac38c0755429939154137bb,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8b7cb95542995d1e6f13bb,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5addfdfa5542997dc790710b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a88d745554299206df2b378,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae6940e5542991bbc97613f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abe3abb55429965af743ea1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8ba9d255429971feec4759,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab2b6fb5542992953946848,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adfd2f255429925eb1afaa5,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7a33a35542994f819ef14c,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8ba07d5542996e8ac88985,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab8f57b5542991b5579f097,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abfb3425542990832d3a1c0,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab5ac345542992aa134a37f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8e63d65542995085b37421,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a89706055429951533612f9,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8e612b5542995085b3741b,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a738fb4554299623ed4abf9,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8bc29a5542995d1e6f1446,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5abfe2a15542997d6429591c,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a868ca055429960ec39b6be,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a820f2c55429926c1cdae17,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae5a4e5554299546bf82f01,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8d0c74554299585d9e37a1,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab9d7e4554299232ef4a21f,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7148d25542994082a3e766,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ae6233c5542992ae0d1623e,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5adff2aa554299603e4183d0,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ade7fa3554299728e26c727,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8f38fa55429924144829f5,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8f51695542992414482a3e,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a88db445542993b751ca88a,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a7ef6b35542994959419a94,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5a8e494e5542995a26add4c8,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5ab5d43f5542997d4ad1f1f6,hotpotqa,parallel-rrm,4096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
