item_id,question,prediction,ground_truth,metrics
2hop__776637_87295,Who does the cast member from Julie play in Princess Diaries?,{'answer': 'Error: Failed to parse final JSON.'},Queen dowager Clarisse Renaldi,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__752321_153080_159767_81096,The largest city in the state the performer of Pithecanthropus Erectus was from is also the state capital. Who won the indy car race in that city?,"{'answer': 'The context does not provide the winner of the Indy car race in Phoenix.', 'supporting_facts': ['Charles Mingus was born in Nogales, Arizona.', 'Its capital and largest city is Phoenix.', 'Pithecanthropus Erectus is a 1956 album by jazz composer and bassist Charles Mingus.', 'After a hiatus of eleven years, the race was revived by the Verizon IndyCar Series in 2016.']}",Mario Andretti,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop1__161507_160713_77246,What is the meaning of the word that is also a majority religion in the area that became India when the country where Masherbrum is located was created in the Arabic dictionary?,{'answer': 'Error: Failed to parse final JSON.'},the country of India,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__84937_21969,When was Q1 who was impeached in england for acts committed as governor general of india impeached?,{'answer': 'Error: Failed to parse final JSON.'},1786,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__130623_32392_823060_610794,What county has a city that is adjacent to the capital city of Erskine College's state?,"{'answer': 'Richland County', 'supporting_facts': ['Forest Acres is a city in Richland County, South Carolina, United States.', 'Erskine College is a private Christian college in Due West, South Carolina, United States.', 'Although the city lost the status of state capital to Columbia in 1786, Charleston became even more prosperous in the plantation-dominated economy of the post-Revolutionary years.']}",Richland County,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop2__132957_483843_40768,"When did the maker of the Acura Legend, the manufacturer of Scion bbX and Nissan open US assembly plants?","{'answer': 'A decade after the 1973 oil crisis', 'supporting_facts': ['A decade after the 1973 oil crisis, Honda, Toyota and Nissan, affected by the 1981 voluntary export restraints, opened US assembly plants and established their luxury divisions (Acura, Lexus and Infiniti, respectively) to distinguish themselves from their mass-market brands.']}",1981,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__198650_84856,When does the new season start for the show starring the author of True Story: A Novel?,"{'answer': 'January 20, 2017', 'supporting_facts': ['True Story: A Novel is a book by Bill Maher.', 'Season Episodes Originally aired First aired Last aired ... 15 TBA January 20, 2017 (2017 - 01 - 20) TBA']}","January 20, 2017","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__631139_75487,Who is the federal leader of the party in which John Lynch-Staunton held a position?,"{'answer': 'Andrew Scheer', 'supporting_facts': ['John George Lynch-Staunton (June 19, 1930 – August 17, 2012) was a Canadian senator, who served as interim leader of the Conservative Party of Canada, from December 2003 to March 2004.', 'The position is currently held by Andrew Scheer, leader of the Conservative Party, having been elected by the Conservative caucus on May 27, 2017.']}",Andrew Scheer,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__223823_29898,Which affiliate left the owner of Canadian Broadcasting Centre due to an agreement with CHBC?,"{'answer': 'CFJC-TV', 'supporting_facts': ['One private CBC affiliate, CHBC-TV in Kelowna, joined E! (then known as CH) on February 27, 2006.', 'However, due to an agreement between CHBC and CFJC-TV in Kamloops, CFJC also disaffiliated from the CBC on February 27, 2006, but no retransmitters were installed in the licence area.']}",CFJC-TV in Kamloops,"{'answer_em': 0.0, 'answer_f1': 0.5, 'answer_precision': 1.0, 'answer_recall': 0.3333333333333333, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.5}"
3hop2__607269_223623_162182,In what region of the country containing Hạ Hòa is John Phan's birthplace found?,{'answer': 'Error: Failed to parse final JSON.'},South Central Coast,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__189094_612080,What league does the team that occupies the Rabat Ajax Football Ground belong to?,{'answer': 'Error: Failed to parse final JSON.'},Maltese Premier League,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__84887_538202_84283,Who is the owner of the record label that the singer of I just got started lovin you belongs to?,"{'answer': 'Warner Music Group', 'supporting_facts': ['Sunset Man is the second studio album from American country music singer James Otto, released April 8, 2008 on Warner Bros. Records.', 'Warner Bros. Records Parent company Warner Music Group Founded March 19, 1958; 60 years ago (1958 - 03 - 19) Founder James Conkling']}",Warner Music Group,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop1__305282_282081_10972,When did the city where Ill's performer was born elect its first black mayor?,"{'answer': '1973', 'supporting_facts': ['In 1973, the city elected its first black mayor, Coleman Young.']}",1970s,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__199513_801817,What is the birthplace of the person after whom São José dos Campos was named?,{'answer': 'Error: Failed to parse final JSON.'},Nazareth,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__80637_19033,Where did the wrestler who created the Money in the Bank Ladder Match win in 2008?,"{'answer': 'The Great American Bash', 'supporting_facts': ['At the Great American Bash in 2008, Chris Jericho was declared the winner of a match against Shawn Michaels when Michaels could not defend himself due to excessive blood loss and impaired vision.', 'The first match was contested in 2005 at WrestleMania 21, after being invented (in kayfabe) by Chris Jericho.']}",Great American Bash,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
3hop1__133292_40769_64047,When did the RX 350 from The Hino Dutro creator's luxury division change body style?,{'answer': 'Error: Failed to parse final JSON.'},Sales began worldwide in April 2012,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__857_846_7810,What was where the Yongle emperor greeted who the edict addressed GDP per person in 2013?,{'answer': 'Error: Failed to parse final JSON.'},"RMB 98,174(US$16041)","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop2__161602_426860_88460_126088,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,{'answer': 'Error: Failed to parse final JSON.'},Thein Sein,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__669160_139339,What was the director of Addicted to Love nominated for?,"{'answer': ""an Academy Award for Best Live Action Short Film for 'Duke of Groove', not for 'Addicted to Love'"", 'supporting_facts': ['In 1995, Griffin Dunne was nominated for an Academy Award for Best Live Action Short Film for ""Duke of Groove"", which he directed and co-wrote.', 'Addicted to Love is a 1997 American romantic comedy film directed by Griffin Dunne, starring Meg Ryan, Matthew Broderick, Tchéky Karyo, and Kelly Preston.']}",Academy Award for Best Live Action Short Film,"{'answer_em': 0.0, 'answer_f1': 0.6399999999999999, 'answer_precision': 0.47058823529411764, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.6399999999999999}"
2hop__734582_74481,Who was played by the director of The Good Shepherd in The Godfather Part II?,{'answer': 'Error: Failed to parse final JSON.'},Vito Corleone,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__156085_436709,Who is the creator of Mickey Mouse's spouse?,"{'answer': 'Walt Disney and Ub Iwerks', 'supporting_facts': ['Mickey Mouse is a funny animal cartoon character and the mascot of The Walt Disney Company. He was created by Walt Disney and Ub Iwerks at the Walt Disney Studios in 1928.', 'Mickey generally appears alongside his girlfriend Minnie Mouse, his pet dog Pluto, his friends Donald Duck and Goofy, and his nemesis Pete, among others (see Mickey Mouse universe).']}",Walt Disney,"{'answer_em': 0.0, 'answer_f1': 0.5714285714285715, 'answer_precision': 0.4, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.5714285714285715}"
2hop__137061_45752,Why does the place where Step Up Revolution takes place have a duck for a mascot?,{'answer': 'Error: Failed to parse final JSON.'},when the school's yearbook chose its name to be ``The Ibis,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__67660_67223,Who married the narrator of How I Met Your Mother?,{'answer': 'Error: Failed to parse final JSON.'},Tracy Mosby,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__252521_80650,Who played the character in the Santa Clause 3 that has a series named after it that includes Frost at Christmas?,"{'answer': 'Martin Short', 'supporting_facts': ['Frost at Christmas (1984) is the first of the series of novels written by R. D. Wingfield, the creator of the character Detective Inspector Jack Frost, who is more famously known in the television series ""A Touch of Frost"", where the character is played by Sir David Jason.', 'The Santa Clause 3: The Escape Clause stars Tim Allen returning as Scott Calvin / Santa Claus and Martin Short as Jack Frost.']}",Martin Short,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__58691_192417,The league playing in the Thursday night football game is a type of what?,"{'answer': 'American football', 'supporting_facts': ['Thursday Night Football (or simply TNF) is the branding used for broadcasts of National Football League (NFL) games that broadcast primarily on Thursday nights.', ""The NFL Kickoff Game and the Thanksgiving primetime game are both broadcast as part of NBC Sports' Sunday Night Football contract and are not included in Thursday Night Football, although the Thanksgiving primetime game was previously part of the package from 2006 until 2011.""]}",sports league,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop2__304722_203717_63959,When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,{'answer': 'Error: Failed to parse final JSON.'},1 December 2010,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__450600_158262,When did the author of The Rise and Fall of the Confederate Government end his fight in the Mexican-American War?,"{'answer': '1848', 'supporting_facts': ['He fought in the Mexican–American War (1846–1848), as the colonel of a volunteer regiment.']}",1848,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__194532_57594,What gun does the director of Pollock use in Westworld?,{'answer': 'Error: Failed to parse final JSON.'},LeMat revolver,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__9002_698949_157828_239539,The language of a film titled and about the city where Tito was interred is the co-official language of a county. In what city is the national Radio and Television broadcaster for that country?,{'answer': 'Error: Failed to parse final JSON.'},Pristina,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__374018_160713_77246,What is the meaning of the word that is also the majority religion in India when the country where Dubbi is located was created in the Arabic dictionary?,"{'answer': 'a large body of water', 'supporting_facts': [""The word Hindu is derived from the Indo - Aryan and Sanskrit word Sindhu, which means ``a large body of water '', covering`` river, ocean''."", 'Dubbi is a village located in Khairpur District, Sindh, Pakistan.', 'The Partition of India was the division of British India in 1947 which accompanied the creation of two independent dominions, India and Pakistan.']}",the country of India,"{'answer_em': 0.0, 'answer_f1': 0.28571428571428575, 'answer_precision': 0.25, 'answer_recall': 0.3333333333333333, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.28571428571428575}"
2hop__268084_78303,"What was the name of the star of Forced Vengeance in Walter, Texas Ranger?","{'answer': 'Chuck Norris', 'supporting_facts': [""Forced Vengeance When the owner and proprietor of the Lucky Dragon casino in Hong Kong refuses to let mobsters take over his business he and his family are hit. Dragon's chief of security, Josh Randall (Chuck Norris) goes looking for the head of the syndicate to exact revenge for the murder of his employer, friend and mentor."", 'Title: Walker, Texas Ranger Name Portrayed by Occupation Seasons Pilot 5 6 7 8 Cordell Walker Chuck Norris Texas Ranger Main']}",Cordell Walker,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop3__661103_698586_1926_54362,Who burned down the city where Dunn Dunn's artist died in the war after which black people declined living in NYC?,"{'answer': 'Union Gen. William Sherman', 'supporting_facts': ['On September 1, 1864, Confederate Gen. John Bell Hood evacuated Atlanta, after a five - week siege mounted by Union Gen. William Sherman, and ordered all public buildings and possible Confederate assets destroyed.', 'The discography of Shawty Lo, an American hip hop recording artist from Atlanta, Georgia.', 'for the first time since the Civil War, the number of blacks declined over a decade.']}",Confederate Gen. John Bell Hood,"{'answer_em': 0.0, 'answer_f1': 0.22222222222222224, 'answer_precision': 0.25, 'answer_recall': 0.2, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.22222222222222224}"
4hop3__373573_132409_146285_35031,Where does the city where Alexander Golitzen died rank in the top five largest urban areas of the state where Still Swingin's performers were formed?,{'answer': 'Error: Failed to parse final JSON.'},third-largest,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__104996_160713_77246,What is the meaning of the word that is also a majority religion in the area that became India when the country that release Ankahi was created in Arabic dictionary?,{'answer': 'Error: Failed to parse final JSON.'},the country of India,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__10017_18974,Who led the military expedition in the province that borders Zhejiang to the south?,{'answer': 'Error: Failed to parse final JSON.'},Chen Zheng,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__120881_2053_52946,"When is Celebrity Big Brother coming to the network which, along with ABC and the network which released Stand Against Fear, is the other major broadcaster based in NY?","{'answer': 'February 7, 2018', 'supporting_facts': ['CBS announced that the series is set to premiere on February 7, 2018 and conclude on February 25, 2018.', 'The three major American broadcast networks are all headquartered in New York: ABC, CBS, and NBC.', 'Stand Against Fear ... aired on NBC on December 16, 1996.']}","February 7, 2018","{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__735014_83837,"Who sings Home Alone Tonight with the singer of ""I Don't Want This Night to End""?","{'answer': 'Karen Fairchild', 'supporting_facts': ['""Home Alone Tonight ""is a song recorded by American country music artist Luke Bryan as a duet with Karen Fairchild of American country music group Little Big Town for his fifth studio album, Kill the Lights (2015).', '""I Don\'t Want This Night to End"" is a song co-written and recorded by American country music artist Luke Bryan.']}",Karen Fairchild,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__596188_297986,What administrative territorial entity contains the place where Mycenae House is located?,{'answer': 'Error: Failed to parse final JSON.'},Royal Borough of Greenwich,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop3__700962_88460_30152_20999,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where Ban Pakpo is found?,{'answer': 'Error: Failed to parse final JSON.'},The dynasty regrouped and defeated the Portuguese,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__145427_106426_157788,What is one railway line in the country the produced The Longest Night in the city where You Wenhui was born?,{'answer': 'Error: Failed to parse final JSON.'},Yamanote Line loop,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__857493_17335,When did the spouse of Parysatis II die?,"{'answer': '323 BC', 'supporting_facts': [""Parysatis, the youngest daughter of Artaxerxes III of Persia, married Alexander the Great in 324 BC at the Susa weddings. She may have been murdered by Alexander's first wife, Roxana, in 323 BC.""]}",323 BC,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
2hop__123104_77615,When did the military instruction start in the university that Paulo Manalo attended?,"{'answer': '1912', 'supporting_facts': ['ROTC in the Philippines began in 1912 when the Philippine Constabulary commenced with military instruction at the University of the Philippines.', 'Paolo Manalo is a Filipino poet who teaches at the College of Arts and Letters, University of the Philippines.']}",1912,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop2__9988_685934_70784_61381,"When was the country established that lies north of the region that prevailed with the disgrace of the ""Near East"" and the body of water containing The World islands?",{'answer': 'Error: Failed to parse final JSON.'},1932,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__788087_150107,Who published the Communication of the association that Deborah Estrin is a member of?,"{'answer': 'Saul Rosen', 'supporting_facts': ['Communications of the ACM is the monthly journal of the Association for Computing Machinery (ACM).', 'It was established in 1958, with Saul Rosen as its first managing editor.', 'She is a fellow of the ACM and the IEEE.']}",Association for Computing Machinery,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
4hop1__73810_32392_823060_610794,In what county is located the city that shares a border with the capital of the state that won the 2017 NCAA Basketball Tournament?,{'answer': 'Error: Failed to parse final JSON.'},Richland County,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
4hop1__749065_698949_157828_239539,"Where are the headquarters of the Radio Television, of the country whose co-official language was used in the film named after the city where Slavko Šurdonja?",{'answer': 'Error: Failed to parse final JSON.'},Pristina,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__222380_443779_52195,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Buru is located?,{'answer': 'Error: Failed to parse final JSON.'},Francisco Guterres,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__530579_13529,When was the father of Diego Sinagra signed by Barcelona?,"{'answer': 'June 1982', 'supporting_facts': ['In June 1982, Diego Maradona was signed for a world record fee of £5 million from Boca Juniors.', 'Diego Armando Maradona Sinagra (born 20 September 1986) is an Italian footballer and beach soccer player, who plays for A.S.D San Giorgio in Italy. He is the son of Argentine national footballer Diego Maradona.']}",June 1982,"{'answer_em': 1.0, 'answer_f1': 1.0, 'answer_precision': 1.0, 'answer_recall': 1.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 1.0}"
4hop2__161602_426860_88460_20988,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,"{'answer': 'None, the countries are Russia and Laos, and there is no major conflict mentioned between them', 'supporting_facts': ['Russia was announced as the host on 2 December 2010 after the country was awarded the hosting rights of the 2018 FIFA World Cup.', 'That Dam (Lao ທາດດຳ, meaning Black Stupa) is a large stupa located in Vientiane, Laos.', 'There is no information in the provided context about a major conflict between Russia and Laos.']}",one of the world's longest-running ongoing civil wars.,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
3hop1__622497_160088_49779,Who is the host of Who Wants to be a Millionaire in the country that the producer of The Wild Women of Chastity Gulch is from?,{'answer': 'Error: Failed to parse final JSON.'},Chris Harrison,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__14_59409,Who was Beyonce's husband talking about in the the song Cry?,"{'answer': 'Three different past relationships', 'supporting_facts': ['In an interview with Bill Maher, Jay - Z stated that this song was actually inspired by three different relationships he had in the past, and he wrote about his different experiences all together in different verses.']}",three different relationships he had in the past,"{'answer_em': 0.0, 'answer_f1': 0.7272727272727273, 'answer_precision': 1.0, 'answer_recall': 0.5714285714285714, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.7272727272727273}"
4hop1__51465_53706_795904_580996,What shares a border with the city where the person who went to the state where most billionaires in America live during the gold rush works?,{'answer': 'Error: Failed to parse final JSON.'},Rio Linda,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__5658_25002,How long did the pact last between Kravchuk and the person who signed the decree suspending the Communist Party of the Russian SFSR?,"{'answer': '10 years', 'supporting_facts': ['On November 19, the chairmen of the Ukrainian and Russian parliaments, respectively, Kravchuk and Yeltsin, signed a 10-year bilateral pact.', 'On August 23, after the failure of GKChP, in the presence of Gorbachev, Yeltsin signed a decree suspending all activity by the Communist Party of the Russian SFSR in the territory of Russia.']}",10-year,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__66167_88526,Who was picked before the player who has the most points in an NBA season in the NBA draft?,"{'answer': 'No one', 'supporting_facts': ['Wilt Chamberlain holds the all - time records for total points scored (4,029) and points per game (50.4) in a season; both records were achieved in the 1961 -- 62 season.', 'The 1950 NBA draft was the fourth annual draft of the National Basketball Association (NBA).', 'He also holds the rookie records for points per game when he averaged 37.6 points in the 1959 -- 60 season.']}",Greg Oden,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.0}"
2hop__485221_544917,What body of water includes the terrain feature where Coffee Swamp is located?,"{'answer': 'Lake Michigan', 'supporting_facts': ['Coffee Swamp is a two acre freshwater swamp located on the northern edge of Washington Island, in Door County Wisconsin and is a designated state natural area since 1994.', 'Washington Island is an uninhabited island in Lake Superior, however, the context also mentions another Washington Island, and this one is located in Door County Wisconsin, which is near Lake Michigan.']}",Lake Superior,"{'answer_em': 0.0, 'answer_f1': 0.5, 'answer_precision': 0.5, 'answer_recall': 0.5, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'accuracy': 0.5}"
3hop1__622497_160088_73916,What is the average yearly income for someone with the same nationality as the producer of The Wild Women of Chastity Gulch?,{'answer': 'Error: Failed to parse final JSON.'},"$72,641","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
2hop__35566_17873,What happened to Buckingham after the departure of the queen who Martha Ann Ricks presented the famed Liberian coffee tree to?,{'answer': 'Error: Failed to parse final JSON.'},"palace was seldom used, even neglected","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop2__326964_263934_7713,How long had the place of birth of Tang Jinhua been the capital city of the Yaxing Coach headquarters location?,{'answer': 'Error: Failed to parse final JSON.'},about 400 years,"{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
3hop1__145427_106426_77199,When did the USA declare war on the country that produced The Longest Night in the city where You Wenhui was born?,{'answer': 'Error: Failed to parse final JSON.'},"December 8, 1941","{'answer_em': 0.0, 'answer_f1': 0.0, 'answer_precision': 0.0, 'answer_recall': 0.0, 'support_f1': 0.0, 'support_precision': 0.0, 'support_recall': 0.0, 'error': 1}"
